ConceptID,ConceptLabel,Dependencies,TaxonomyID,SourceURL,source_content_hash
21,AutoMergingRetriever,,T-RETRIEVER,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
22,RetrieverQueryEngine,,T-QUERYENGINE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
23,RouterQueryEngine,24:DISTINCT_FROM,T-QUERYENGINE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
24,SubQuestionQueryEngine,,T-QUERYENGINE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
25,FLAREQueryEngine,,T-QUERYENGINE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
26,FunctionAgent,,T-AGENTTYPE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
27,ReActAgent,,T-AGENTTYPE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
28,AgentWorkflow,,T-AGENTTYPE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
29,FunctionCallingAgent,26:REPLACED_BY,T-DEPRECATEDAG,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
30,AgentRunner_AgentWorker,28:REPLACED_BY,T-DEPRECATEDAG,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
31,Settings,,T-CONFIGOBJECT,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
32,Settings.embed_model,,T-CONFIGFIELD,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
33,Settings.llm,,T-CONFIGFIELD,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
34,Settings.tokenizer,,T-CONFIGFIELD,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
35,ServiceContext,31:REPLACED_BY,T-DEPRECATEDCO,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
36,StorageContext,,T-STORAGECOMPO,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
37,SimpleVectorStore,,T-STORAGECOMPO,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
38,ExternalVectorStore,,T-STORAGECOMPO,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
39,PersistPattern,,T-STORAGEPATTE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
40,ReloadPattern,32:REQUIRES,T-STORAGEPATTE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
41,FAISSException,39:EXCEPTION_TO,T-STORAGEEXCEP,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
42,OldImportPath,,T-DEPRECATEDPA,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
43,GPTSimpleVectorIndex,,T-DEPRECATEDCL,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
44,LLMPredictor,,T-DEPRECATEDCL,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
45,QueryPipeline,,T-DEPRECATEDCL,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
46,Mistake:ServiceContext,,T-AGENTMISTAKE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
47,Mistake:OldImport,,T-AGENTMISTAKE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
48,Mistake:FunctionCallingAgent,,T-AGENTMISTAKE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
49,Mistake:SummaryIndexOnLargeCorpus,,T-AGENTMISTAKE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
50,Mistake:from_documents_on_reload,,T-AGENTMISTAKE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
51,Mistake:EmbedModelMismatch,,T-AGENTMISTAKE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
52,Mistake:SentenceSplitterForCode,,T-AGENTMISTAKE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
53,Mistake:SentenceSplitterForMarkdown,,T-AGENTMISTAKE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
54,Mistake:SentenceWindowNoPP,,T-AGENTMISTAKE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
55,Mistake:HierarchicalNoAutoMerge,,T-AGENTMISTAKE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
56,Mistake:ToolNoDocstring,,T-AGENTMISTAKE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
57,Mistake:DefaultSimilarityTopK,,T-AGENTMISTAKE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
58,Mistake:FAISSWithStandardPersist,,T-AGENTMISTAKE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
59,Mistake:RouterVsSubQuestion,,T-AGENTMISTAKE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
60,Mistake:DocumentSummaryIndexTopK,,T-AGENTMISTAKE,file://Knowledge_Graph_Graphify/ckg-llamaindex-v0.1.md,sha256:d4b5311e306aa9e67db6ccf1e93b5f5f7fcfbf467453bf5ecf8c49868650afea
